time,PM10_ug_m3,PM2_5_ug_m3,bme_pressure,temperature,humidity,CO_ppm,NO2_ppm,O3_ppb
2024-02-18 12:46:57+00:00,25.8,25.8,1002.89,37.79999924,26.0,4.110896111,0.15354155,9.510135651
2024-02-18 12:47:59+00:00,24.2,23.8,1002.93,37.90000153,25.89999962,4.091978073,0.15354155,7.664934158
2024-02-18 12:48:56+00:00,22.5,22.5,1002.88,38.0,25.79999924,4.054397106,0.15354155,7.789560795
2024-02-18 12:49:57+00:00,29.4,29.0,1002.88,38.09999847,25.70000076,4.035734177,0.154147655,10.19136333
2024-02-18 12:50:57+00:00,25.0,24.8,1002.88,38.20000076,25.70000076,4.054397106,0.154756188,8.314874649
2024-02-18 12:51:56+00:00,34.4,31.7,1002.82,38.20000076,25.70000076,4.054397106,0.154756188,10.19136333
2024-02-18 12:52:57+00:00,25.6,25.4,1002.8,38.29999924,25.70000076,4.01715374,0.156596661,10.37147427
2024-02-18 12:53:58+00:00,31.4,30.2,1002.81,38.40000153,25.70000076,3.998657703,0.155367196,10.01528358
2024-02-18 12:54:57+00:00,25.2,25.0,1002.84,38.5,25.5,4.01715374,0.155980676,10.19136333
2024-02-18 12:55:57+00:00,22.0,22.0,1002.83,38.5,25.60000038,3.980243444,0.157215163,10.19136333
2024-02-18 12:56:56+00:00,22.6,22.4,1002.9,38.5,25.39999962,3.980243444,0.155980676,10.19136333
2024-02-18 12:57:56+00:00,25.5,25.5,1002.91,38.59999847,25.5,3.980243444,0.156596661,10.19136333
2024-02-18 12:58:57+00:00,23.6,23.0,1002.85,38.59999847,25.5,4.96696949,0.133765474,10.9372015
2024-02-18 12:59:57+00:00,27.4,27.4,1002.85,38.5,25.5,4.073145866,0.155367196,10.5557375
2024-02-18 13:00:56+00:00,32.8,30.8,1002.84,38.5,25.5,3.943661451,0.157215163,10.5557375
2024-02-18 13:01:56+00:00,28.4,28.1,1002.85,38.5,25.5,3.943661451,0.157215163,10.19136333
2024-02-18 13:02:57+00:00,26.6,26.2,1002.82,38.40000153,25.5,3.925492048,0.158459723,10.9372015
2024-02-18 13:03:58+00:00,32.8,31.0,1002.82,38.29999924,25.5,3.943661451,0.158459723,11.13465881
2024-02-18 13:04:56+00:00,31.3,30.0,1002.8,38.29999924,25.60000038,3.961911678,0.156596661,11.54369259
2024-02-18 13:05:57+00:00,27.2,27.2,1002.83,38.40000153,25.5,3.961911678,0.157215163,11.75555325
2024-02-18 13:06:59+00:00,27.7,27.7,1002.83,38.5,25.5,3.980243444,0.155980676,11.97250748
2024-02-18 13:07:56+00:00,26.2,26.2,1002.77,38.59999847,25.39999962,3.980243444,0.157836154,12.19471645
2024-02-18 13:08:57+00:00,29.0,29.0,1002.77,38.70000076,25.39999962,3.961911678,0.156596661,12.19471645
2024-02-18 13:09:58+00:00,25.8,25.6,1002.72,38.79999924,25.29999924,3.961911678,0.155980676,11.97250748
2024-02-18 13:10:56+00:00,25.0,24.4,1002.74,38.79999924,25.29999924,3.961911678,0.155980676,12.19471645
2024-02-18 13:11:57+00:00,28.0,27.9,1002.75,38.79999924,25.29999924,3.961911678,0.155980676,12.422328
2024-02-18 13:14:05+00:00,24.6,24.6,1002.77,38.90000153,25.20000076,3.998657703,0.156596661,12.89446259
2024-02-18 13:14:56+00:00,21.0,20.6,1002.79,39.0,25.29999924,3.980243444,0.156596661,12.89446259
2024-02-18 13:15:57+00:00,25.4,25.0,1002.72,39.0,25.20000076,3.980243444,0.157215163,13.13933659
2024-02-18 13:16:56+00:00,22.0,22.0,1002.74,39.0,25.20000076,3.998657703,0.155980676,13.13933659
2024-02-18 13:17:56+00:00,16.0,15.6,1002.74,39.0,25.20000076,3.998657703,0.157215163,12.89446259
2024-02-18 13:18:57+00:00,20.3,20.3,1002.74,38.90000153,25.20000076,3.998657703,0.155980676,13.13933659
2024-02-18 13:19:56+00:00,18.2,18.0,1002.71,38.90000153,25.20000076,3.998657703,0.155980676,14.74411201
2024-02-18 13:20:57+00:00,18.0,17.5,1002.7,39.0,25.20000076,3.998657703,0.155367196,15.03616047
2024-02-18 13:21:58+00:00,22.0,21.6,1002.72,38.90000153,25.20000076,3.998657703,0.157215163,15.03616047
2024-02-18 13:22:56+00:00,21.0,19.3,1002.73,38.90000153,25.29999924,3.998657703,0.154756188,11.13465881
2024-02-18 13:23:57+00:00,21.8,20.6,1002.71,38.79999924,25.29999924,3.998657703,0.154756188,14.74411201
2024-02-18 13:24:56+00:00,23.4,21.6,1002.74,38.79999924,25.29999924,3.998657703,0.154756188,15.03616047
2024-02-18 13:25:56+00:00,18.8,17.4,1002.73,38.79999924,25.29999924,3.998657703,0.155367196,15.03616047
2024-02-18 13:26:57+00:00,21.2,20.8,1002.68,38.90000153,25.29999924,3.998657703,0.155367196,15.03616047
2024-02-18 13:27:57+00:00,22.6,21.6,1002.68,38.90000153,25.29999924,4.01715374,0.155980676,15.64345455
2024-02-18 13:28:56+00:00,14.2,13.2,1002.73,38.90000153,25.29999924,4.01715374,0.154756188,15.64345455
2024-02-18 13:29:56+00:00,17.4,17.4,1002.76,38.90000153,25.29999924,4.01715374,0.154756188,15.33585739
2024-02-18 13:30:57+00:00,20.8,20.8,1002.8,38.90000153,25.20000076,3.998657703,0.155367196,15.33585739
2024-02-18 13:31:57+00:00,28.2,28.2,1002.76,38.90000153,25.29999924,4.110896111,0.154147655,15.33585739
2024-02-18 13:32:56+00:00,23.0,23.0,1002.76,38.79999924,25.29999924,4.01715374,0.155367196,11.54369259
2024-02-18 13:33:57+00:00,25.5,25.3,1002.76,38.79999924,25.29999924,4.01715374,0.154147655,15.33585739
2024-02-18 13:34:57+00:00,35.7,32.7,1002.78,38.59999847,25.5,3.998657703,0.154756188,15.33585739
2024-02-18 13:35:56+00:00,35.6,32.4,1002.8,38.5,25.60000038,4.01715374,0.155367196,15.03616047
2024-02-18 13:36:57+00:00,26.6,26.6,1002.76,38.29999924,25.70000076,4.035734177,0.15354155,15.33585739
2024-02-18 13:37:56+00:00,20.5,20.5,1002.79,38.20000076,25.79999924,4.035734177,0.155980676,15.33585739
2024-02-18 13:38:56+00:00,19.4,19.2,1002.79,38.20000076,25.79999924,4.035734177,0.155980676,11.54369259
2024-02-18 13:39:56+00:00,26.6,25.3,1002.81,38.09999847,25.79999924,3.998657703,0.154756188,15.33585739
2024-02-18 13:40:57+00:00,19.2,19.2,1002.79,37.90000153,26.0,4.035734177,0.154756188,15.64345455
2024-02-18 13:41:56+00:00,21.0,21.0,1002.76,37.79999924,26.0,4.01715374,0.155980676,11.54369259
2024-02-18 13:42:56+00:00,22.2,22.0,1002.74,37.79999924,26.0,3.998657703,0.154756188,15.33585739
2024-02-18 13:43:57+00:00,21.2,21.0,1002.73,37.90000153,26.0,4.01715374,0.154756188,15.33585739
2024-02-18 13:44:57+00:00,21.7,21.7,1002.68,37.90000153,25.89999962,4.01715374,0.154756188,15.03616047
2024-02-18 13:45:56+00:00,27.8,27.4,1002.68,38.0,26.0,4.035734177,0.154147655,15.33585739
2024-02-18 13:46:56+00:00,31.7,30.7,1002.68,38.0,25.89999962,4.01715374,0.155367196,15.33585739
2024-02-18 13:47:57+00:00,31.5,29.5,1002.66,38.0,25.89999962,4.01715374,0.155367196,15.03616047
2024-02-18 13:48:56+00:00,28.8,28.7,1002.66,38.0,25.89999962,4.01715374,0.155367196,15.33585739
2024-02-18 13:49:56+00:00,20.0,20.0,1002.65,37.90000153,25.89999962,4.035734177,0.155980676,11.33677578
2024-02-18 13:50:56+00:00,18.5,18.5,1002.67,37.90000153,26.0,3.998657703,0.154756188,15.33585739
2024-02-18 13:51:56+00:00,17.8,17.8,1002.67,37.90000153,25.89999962,4.01715374,0.155980676,15.33585739
2024-02-18 13:52:56+00:00,21.2,20.0,1002.68,37.90000153,26.0,4.035734177,0.154147655,15.33585739
2024-02-18 13:53:58+00:00,18.3,18.0,1002.6,37.90000153,26.10000038,4.01715374,0.155980676,15.33585739
2024-02-18 13:54:56+00:00,17.5,17.5,1002.65,37.90000153,26.10000038,4.035734177,0.155367196,15.33585739
2024-02-18 13:55:56+00:00,20.0,19.8,1002.61,37.79999924,26.0,4.01715374,0.155980676,11.33677578
2024-02-18 13:56:56+00:00,19.2,18.6,1002.59,37.79999924,26.10000038,3.998657703,0.154756188,11.54369259
2024-02-18 13:57:57+00:00,20.3,20.0,1002.6,37.79999924,26.10000038,3.998657703,0.154756188,11.54369259
2024-02-18 13:58:56+00:00,22.2,22.2,1002.54,37.79999924,26.10000038,4.01715374,0.155367196,15.95921516
2024-02-18 13:59:56+00:00,20.3,19.8,1002.57,37.70000076,26.10000038,4.01715374,0.156596661,15.95921516
2024-02-18 14:00:57+00:00,22.8,22.8,1002.58,37.70000076,26.20000076,3.998657703,0.155980676,15.64345455
2024-02-18 14:01:56+00:00,21.6,21.0,1002.53,37.59999847,26.20000076,3.998657703,0.154756188,15.64345455
2024-02-18 14:02:56+00:00,18.3,18.3,1002.56,37.5,26.39999962,3.998657703,0.155367196,15.95921516
2024-02-18 14:03:57+00:00,18.8,18.8,1002.56,37.40000153,26.5,3.998657703,0.154756188,11.75555325
2024-02-18 14:04:56+00:00,17.5,17.0,1002.57,37.29999924,26.39999962,3.998657703,0.155980676,15.95921516
2024-02-18 14:05:57+00:00,16.8,16.8,1002.54,37.40000153,26.5,4.01715374,0.154756188,11.75555325
2024-02-18 14:06:57+00:00,20.0,19.7,1002.54,37.40000153,26.5,4.01715374,0.154756188,15.64345455
2024-02-18 14:07:56+00:00,16.8,16.8,1002.56,37.40000153,26.5,4.01715374,0.155367196,15.64345455
2024-02-18 14:08:56+00:00,20.3,19.5,1002.53,37.29999924,26.5,4.01715374,0.154756188,15.64345455
2024-02-18 14:09:56+00:00,23.8,23.6,1002.53,37.29999924,26.5,3.998657703,0.154756188,15.64345455
2024-02-18 14:10:56+00:00,21.0,21.0,1002.5,37.29999924,26.5,4.01715374,0.154756188,15.95921516
2024-02-18 14:11:56+00:00,21.6,21.6,1002.52,37.20000076,26.5,4.01715374,0.155367196,15.95921516
2024-02-18 14:12:57+00:00,19.4,19.4,1002.5,37.20000076,26.60000038,4.01715374,0.156596661,15.95921516
2024-02-18 14:13:57+00:00,24.0,23.8,1002.51,37.20000076,26.60000038,3.998657703,0.155980676,11.97250748
2024-02-18 14:14:56+00:00,22.8,22.6,1002.51,37.09999847,26.60000038,4.01715374,0.156596661,15.95921516
2024-02-18 14:15:56+00:00,25.3,25.0,1002.51,37.09999847,26.70000076,3.980243444,0.156596661,15.95921516
2024-02-18 14:16:57+00:00,19.8,19.8,1002.49,37.09999847,26.70000076,3.980243444,0.156596661,15.95921516
2024-02-18 14:17:56+00:00,23.2,23.0,1002.54,37.0,26.70000076,3.980243444,0.155980676,15.95921516
2024-02-18 14:18:57+00:00,20.8,20.8,1002.55,37.0,26.70000076,3.980243444,0.155980676,11.54369259
2024-02-18 14:19:58+00:00,20.0,19.8,1002.53,36.90000153,26.79999924,4.01715374,0.155367196,15.95921516
2024-02-18 14:20:56+00:00,18.5,18.5,1002.53,36.90000153,26.89999962,3.980243444,0.155367196,11.75555325
2024-02-18 14:21:57+00:00,21.4,21.2,1002.49,36.79999924,26.89999962,3.998657703,0.157215163,11.54369259
2024-02-18 14:22:56+00:00,21.8,21.8,1002.56,36.79999924,26.89999962,3.961911678,0.156596661,15.64345455
2024-02-18 14:23:56+00:00,21.0,21.0,1002.53,36.70000076,26.89999962,3.961911678,0.157215163,15.33585739
2024-02-18 14:24:57+00:00,21.6,21.4,1002.61,36.70000076,27.0,3.961911678,0.156596661,15.03616047
2024-02-18 14:25:57+00:00,17.8,17.8,1002.61,36.70000076,27.0,3.961911678,0.156596661,13.64763165
2024-02-18 14:26:56+00:00,18.8,18.8,1002.62,36.59999847,27.39999962,3.961911678,0.157836154,12.89446259
2024-02-18 14:27:56+00:00,21.2,20.8,1002.61,36.5,27.39999962,3.980243444,0.156596661,13.13933659
2024-02-18 14:28:57+00:00,22.0,22.0,1002.57,36.40000153,27.5,3.961911678,0.156596661,12.65551949
2024-02-18 14:29:57+00:00,22.8,22.8,1002.59,36.29999924,27.70000076,3.980243444,0.156596661,12.422328
2024-02-18 14:30:56+00:00,19.4,19.2,1002.56,36.20000076,27.79999924,3.961911678,0.157836154,9.674778938
2024-02-18 14:31:56+00:00,21.5,21.5,1002.57,36.09999847,28.10000038,3.980243444,0.157836154,9.674778938
2024-02-18 14:32:58+00:00,25.1,23.6,1002.55,35.79999924,28.20000076,3.961911678,0.157215163,12.19471645
2024-02-18 14:33:56+00:00,19.0,19.0,1002.6,35.59999847,28.29999924,3.961911678,0.156596661,11.97250748
2024-02-18 14:34:57+00:00,25.0,25.0,1002.63,35.40000153,28.60000038,3.961911678,0.158459723,11.97250748
2024-02-18 14:35:56+00:00,22.5,22.2,1002.6,35.40000153,28.60000038,3.961911678,0.158459723,11.97250748
2024-02-18 14:36:56+00:00,23.0,22.6,1002.6,35.29999924,28.79999924,3.943661451,0.157215163,11.97250748
2024-02-18 14:37:56+00:00,22.6,22.6,1002.6,35.0,28.79999924,3.943661451,0.157215163,11.75555325
2024-02-18 14:38:57+00:00,24.2,24.2,1002.63,34.59999847,29.5,3.943661451,0.157215163,11.75555325
2024-02-18 14:39:56+00:00,26.4,24.4,1002.65,34.09999847,29.79999924,3.943661451,0.158459723,11.54369259
2024-02-18 14:40:56+00:00,23.8,23.0,1002.65,33.79999924,30.29999924,3.943661451,0.157215163,11.33677578
2024-02-18 14:41:57+00:00,21.2,21.0,1002.7,33.59999847,30.70000076,3.961911678,0.157836154,8.886644363
2024-02-18 14:42:58+00:00,21.2,21.2,1002.67,33.29999924,31.0,3.943661451,0.158459723,11.33677578
2024-02-18 14:43:56+00:00,24.7,24.7,1002.69,33.0,31.29999924,3.925492048,0.157215163,11.33677578
2024-02-18 14:44:57+00:00,25.4,25.2,1002.72,33.0,31.29999924,3.925492048,0.157215163,9.037446976
2024-02-18 14:45:57+00:00,24.2,23.8,1002.74,32.79999924,31.60000038,3.907404184,0.15908584,11.97250748
2024-02-18 14:46:56+00:00,23.5,23.5,1002.74,32.5,31.89999962,3.943661451,0.157836154,11.97250748
2024-02-18 14:47:57+00:00,28.4,28.4,1002.75,32.29999924,32.09999847,3.925492048,0.157836154,11.97250748
2024-02-18 14:48:57+00:00,26.2,26.0,1002.73,32.0,32.59999847,3.925492048,0.158459723,9.510135651
2024-02-18 14:49:56+00:00,22.4,22.4,1002.75,31.79999924,32.79999924,3.943661451,0.158459723,11.97250748
2024-02-18 14:50:56+00:00,20.6,19.8,1002.68,31.60000038,32.29999924,3.961911678,0.157215163,11.54369259
2024-02-18 14:51:57+00:00,19.3,19.3,1002.7,31.5,32.40000153,4.01715374,0.155367196,12.19471645
2024-02-18 14:52:56+00:00,16.4,16.4,1002.71,31.5,31.70000076,4.69909811,0.131670028,12.422328
2024-02-18 14:53:56+00:00,22.5,22.5,1002.76,31.5,31.70000076,4.69909811,0.131670028,10.01528358
2024-02-18 14:54:57+00:00,22.6,22.0,1002.76,31.39999962,31.89999962,3.961911678,0.156596661,13.13933659
2024-02-18 14:55:58+00:00,18.3,17.5,1002.79,31.5,32.09999847,3.943661451,0.160345793,12.89446259
2024-02-18 14:56:56+00:00,20.5,20.5,1002.81,31.29999924,32.40000153,3.961911678,0.156596661,13.64763165
2024-02-18 14:57:57+00:00,23.0,22.8,1002.79,31.20000076,32.5,3.943661451,0.158459723,13.13933659
2024-02-18 14:58:57+00:00,20.2,20.2,1002.79,31.10000038,32.40000153,4.110896111,0.154147655,13.64763165
2024-02-18 14:59:56+00:00,20.3,20.3,1002.77,30.89999962,32.59999847,4.01715374,0.154147655,14.18198681
2024-02-18 15:00:56+00:00,20.4,20.4,1002.77,30.89999962,32.90000153,3.961911678,0.158459723,14.74411201
2024-02-18 15:01:57+00:00,25.5,24.7,1002.76,30.79999924,33.0,3.980243444,0.158459723,10.5557375
2024-02-18 15:02:57+00:00,23.4,23.2,1002.79,30.89999962,33.29999924,3.961911678,0.157836154,15.03616047
2024-02-18 15:03:56+00:00,23.4,23.1,1002.74,30.89999962,33.29999924,3.961911678,0.157836154,15.03616047
2024-02-18 15:04:56+00:00,19.0,19.0,1002.77,30.89999962,33.09999847,3.943661451,0.157215163,15.03616047
2024-02-18 15:05:56+00:00,20.5,20.3,1002.81,30.89999962,32.70000076,3.980243444,0.155980676,11.13465881
2024-02-18 15:06:57+00:00,21.2,21.0,1002.79,30.79999924,33.09999847,3.961911678,0.156596661,10.9372015
2024-02-18 15:07:56+00:00,23.7,23.3,1002.75,30.79999924,33.5,3.943661451,0.157215163,10.9372015
2024-02-18 15:08:56+00:00,24.6,24.4,1002.75,30.70000076,32.79999924,3.961911678,0.155980676,15.33585739
2024-02-18 15:09:56+00:00,22.1,22.1,1002.74,30.70000076,33.59999847,3.998657703,0.155367196,15.64345455
2024-02-18 15:10:56+00:00,19.3,19.3,1002.74,30.70000076,33.70000076,3.998657703,0.156596661,11.13465881
2024-02-18 15:11:57+00:00,17.8,17.4,1002.77,30.70000076,33.59999847,3.980243444,0.157215163,15.64345455
2024-02-18 15:12:56+00:00,21.5,21.5,1002.73,30.70000076,33.59999847,3.980243444,0.157215163,15.64345455
2024-02-18 15:13:57+00:00,15.9,15.6,1002.75,30.70000076,33.40000153,3.998657703,0.155980676,11.75555325
2024-02-18 15:14:58+00:00,22.0,22.0,1002.7,30.70000076,33.59999847,3.980243444,0.157215163,11.75555325
2024-02-18 15:15:57+00:00,22.0,21.5,1002.68,30.70000076,33.59999847,3.998657703,0.155980676,11.75555325
2024-02-18 15:16:57+00:00,24.4,24.0,1002.7,30.70000076,33.0,4.01715374,0.155367196,15.95921516
2024-02-18 15:17:56+00:00,24.2,24.2,1002.66,30.70000076,33.59999847,4.01715374,0.154756188,15.95921516
2024-02-18 15:18:56+00:00,22.0,21.6,1002.67,30.70000076,33.59999847,4.01715374,0.154756188,15.95921516
2024-02-18 15:19:57+00:00,24.7,23.5,1002.72,30.70000076,33.09999847,4.01715374,0.156596661,15.95921516
2024-02-18 15:20:57+00:00,23.4,22.8,1002.72,30.70000076,33.5,3.961911678,0.156596661,11.75555325
2024-02-18 15:21:58+00:00,20.8,20.7,1002.73,30.60000038,32.59999847,4.01715374,0.155367196,15.64345455
2024-02-18 15:22:56+00:00,21.8,21.8,1002.7,30.60000038,32.59999847,4.01715374,0.155367196,11.75555325
2024-02-18 15:23:57+00:00,19.8,19.8,1002.68,30.60000038,33.40000153,4.01715374,0.154147655,15.95921516
2024-02-18 15:24:58+00:00,24.6,24.4,1002.79,30.60000038,33.0,4.091978073,0.151737884,15.95921516
2024-02-18 15:25:56+00:00,24.6,24.6,1002.8,30.5,33.09999847,4.054397106,0.15354155,15.64345455
2024-02-18 15:26:56+00:00,24.3,24.0,1002.83,30.5,33.0,4.110896111,0.152336702,11.54369259
2024-02-18 15:27:56+00:00,25.0,24.7,1002.83,30.39999962,33.29999924,4.168166637,0.151141435,15.95921516
2024-02-18 15:28:56+00:00,25.4,25.2,1002.87,30.39999962,33.29999924,4.129899979,0.151141435,15.64345455
2024-02-18 15:29:57+00:00,22.8,22.8,1002.89,30.39999962,33.40000153,4.148989677,0.151737884,15.64345455
2024-02-18 15:30:57+00:00,23.3,23.0,1002.89,30.39999962,33.5,4.226222992,0.147032246,15.64345455
2024-02-18 15:31:56+00:00,25.4,25.4,1002.91,30.39999962,33.5,4.226222992,0.147032246,15.64345455
2024-02-18 15:32:56+00:00,23.0,23.0,1002.95,30.39999962,33.40000153,4.265372276,0.147032246,15.64345455
2024-02-18 15:33:56+00:00,28.6,27.6,1002.92,30.39999962,33.40000153,4.265372276,0.147612318,15.33585739
2024-02-18 15:34:57+00:00,24.8,24.8,1002.92,30.29999924,33.5,4.285081863,0.146454439,15.33585739
2024-02-18 15:35:56+00:00,29.2,28.6,1002.95,30.20000076,33.59999847,4.245752811,0.147032246,15.33585739
2024-02-18 15:36:56+00:00,23.2,22.2,1002.94,30.20000076,33.59999847,4.265372276,0.147032246,11.13465881
2024-02-18 15:39:04+00:00,24.2,23.8,1002.95,30.0,34.20000076,4.148989677,0.151141435,11.13465881
2024-02-18 15:39:57+00:00,24.0,23.5,1002.93,29.89999962,34.59999847,4.129899979,0.151141435,15.03616047
2024-02-18 15:40:56+00:00,29.6,29.0,1003.0,29.89999962,34.59999847,4.129899979,0.151141435,13.91144848
2024-02-18 15:41:57+00:00,28.0,27.0,1002.98,29.79999924,35.29999924,4.148989677,0.15054737,14.74411201
2024-02-18 15:42:57+00:00,29.1,29.0,1003.0,29.70000076,35.70000076,4.187430382,0.149955705,14.45946407
2024-02-18 15:43:56+00:00,26.2,26.2,1003.0,29.60000038,35.70000076,4.129899979,0.151737884,13.64763165
2024-02-18 15:44:57+00:00,24.7,24.4,1003.0,29.60000038,36.40000153,4.091978073,0.152937904,10.5557375
2024-02-18 15:45:57+00:00,29.6,28.6,1003.0,29.5,36.59999847,4.091978073,0.152336702,13.64763165
2024-02-18 15:46:56+00:00,27.2,27.2,1003.03,29.29999924,36.79999924,4.148989677,0.151141435,10.19136333
2024-02-18 15:47:56+00:00,30.4,29.6,1003.03,29.29999924,37.0,4.187430382,0.149366364,13.64763165
2024-02-18 15:48:56+00:00,29.0,28.7,1003.06,29.20000076,36.79999924,4.265372276,0.146454439,13.13933659
2024-02-18 15:49:57+00:00,30.3,28.7,1003.02,29.20000076,37.09999847,4.285081863,0.145878926,13.13933659
2024-02-18 15:50:56+00:00,32.0,30.5,1003.09,29.20000076,37.09999847,4.285081863,0.145878926,13.13933659
2024-02-18 15:51:56+00:00,34.0,31.5,1003.03,29.20000076,37.20000076,4.285081863,0.146454439,13.13933659
2024-02-18 15:52:57+00:00,31.5,30.0,1003.06,29.20000076,37.09999847,4.304881573,0.145878926,13.13933659
2024-02-18 15:53:56+00:00,42.4,37.0,1003.09,29.10000038,37.20000076,4.285081863,0.145878926,13.13933659
2024-02-18 15:54:57+00:00,42.8,35.8,1003.09,29.10000038,37.59999847,4.285081863,0.147612318,13.13933659
2024-02-18 15:55:57+00:00,35.9,31.1,1003.07,29.0,37.59999847,4.285081863,0.146454439,13.13933659
2024-02-18 15:56:56+00:00,37.4,32.1,1003.06,28.89999962,37.90000153,4.324772835,0.145878926,9.843126297
2024-02-18 15:57:56+00:00,43.7,36.7,1003.04,28.79999924,38.09999847,4.344756126,0.145878926,12.19471645
2024-02-18 15:58:58+00:00,45.2,37.8,1003.07,28.70000076,38.09999847,4.324772835,0.144734621,12.422328
2024-02-18 15:59:57+00:00,39.0,34.3,1003.07,28.70000076,38.09999847,4.324772835,0.144734621,12.89446259
2024-02-18 16:00:57+00:00,35.2,32.3,1003.04,28.60000038,38.5,4.304881573,0.146454439,12.19471645
2024-02-18 16:01:56+00:00,40.3,35.3,1003.08,28.60000038,38.5,4.364831448,0.144734621,12.422328
2024-02-18 16:02:56+00:00,45.5,38.1,1003.08,28.5,38.5,4.344756126,0.145305648,12.422328
2024-02-18 16:03:57+00:00,39.8,35.3,1003.1,28.5,38.40000153,4.324772835,0.145878926,12.422328
2024-02-18 16:04:56+00:00,38.3,34.3,1003.1,28.5,38.5,4.324772835,0.145878926,12.19471645
2024-02-18 16:05:56+00:00,36.7,32.6,1003.08,28.5,38.59999847,4.344756126,0.145305648,12.19471645
2024-02-18 16:06:57+00:00,38.3,34.4,1003.09,28.39999962,38.59999847,4.344756126,0.146454439,12.19471645
2024-02-18 16:07:57+00:00,38.2,33.8,1003.09,28.39999962,39.0,4.304881573,0.145305648,12.422328
2024-02-18 16:08:57+00:00,36.3,33.3,1003.11,28.39999962,39.0,4.304881573,0.145305648,12.19471645
2024-02-18 16:09:56+00:00,38.3,34.7,1003.11,28.39999962,38.90000153,4.304881573,0.146454439,12.19471645
2024-02-18 16:10:57+00:00,41.2,35.7,1003.08,28.29999924,39.09999847,4.285081863,0.145878926,11.97250748
2024-02-18 16:11:58+00:00,35.8,32.3,1003.08,28.29999924,39.20000076,4.285081863,0.147032246,11.97250748
2024-02-18 16:12:56+00:00,38.0,34.4,1003.08,28.20000076,39.5,4.304881573,0.147032246,11.97250748
2024-02-18 16:13:56+00:00,43.0,36.3,1003.08,28.20000076,39.0,4.304881573,0.145878926,11.97250748
2024-02-18 16:14:57+00:00,45.1,38.7,1003.09,28.20000076,39.5,4.324772835,0.145878926,11.97250748
2024-02-18 16:15:57+00:00,30.3,29.5,1003.05,28.10000038,39.09999847,4.324772835,0.146454439,11.75555325
2024-02-18 16:16:57+00:00,36.3,33.3,1003.06,28.10000038,38.90000153,4.324772835,0.145878926,11.75555325
2024-02-18 16:17:56+00:00,41.4,36.2,1003.06,28.10000038,38.90000153,4.324772835,0.145878926,11.97250748
2024-02-18 16:18:56+00:00,46.6,39.2,1003.04,28.10000038,38.90000153,4.324772835,0.145878926,11.97250748
2024-02-18 16:19:57+00:00,37.3,33.7,1003.01,28.10000038,39.20000076,4.344756126,0.144734621,11.97250748
2024-02-18 16:20:57+00:00,44.3,38.2,1003.02,28.10000038,39.20000076,4.324772835,0.144734621,11.97250748
2024-02-18 16:21:57+00:00,37.8,33.5,1003.03,28.10000038,39.09999847,4.324772835,0.145305648,11.97250748
2024-02-18 16:22:56+00:00,35.4,32.9,1003.03,28.0,39.09999847,4.344756126,0.146454439,11.97250748
2024-02-18 16:23:57+00:00,44.7,38.5,1002.98,28.0,39.0,4.344756126,0.144734621,11.97250748
2024-02-18 16:24:57+00:00,47.7,40.0,1003.0,28.0,39.40000153,4.344756126,0.145305648,11.75555325
2024-02-18 16:25:56+00:00,39.3,35.2,1003.03,28.0,39.40000153,4.344756126,0.146454439,11.54369259
2024-02-18 16:26:57+00:00,44.3,38.3,1003.02,27.89999962,39.5,4.324772835,0.145878926,11.75555325
2024-02-18 16:27:58+00:00,44.0,37.8,1003.02,27.89999962,39.5,4.324772835,0.145878926,11.75555325
2024-02-18 16:28:56+00:00,43.4,37.4,1003.0,27.79999924,39.5,4.344756126,0.144734621,11.75555325
2024-02-18 16:29:58+00:00,41.2,36.1,1003.01,27.79999924,39.70000076,4.324772835,0.146454439,11.97250748
2024-02-18 16:30:56+00:00,40.7,35.7,1002.99,27.70000076,39.5,4.344756126,0.144734621,11.54369259
2024-02-18 16:31:56+00:00,36.8,33.7,1002.99,27.70000076,39.5,4.324772835,0.144734621,11.75555325
2024-02-18 16:32:57+00:00,40.5,35.5,1003.02,27.70000076,39.70000076,4.324772835,0.145878926,11.75555325
2024-02-18 16:33:56+00:00,34.3,32.0,1003.03,27.70000076,39.70000076,4.344756126,0.146454439,11.54369259
2024-02-18 16:34:56+00:00,40.0,35.2,1003.05,27.60000038,39.79999924,4.187430382,0.151141435,11.75555325
2024-02-18 16:35:57+00:00,44.0,37.8,1003.03,27.60000038,39.90000153,4.168166637,0.149955705,11.54369259
2024-02-18 16:36:57+00:00,44.5,38.5,1002.99,27.5,40.0,4.168166637,0.15054737,11.54369259
2024-02-18 16:37:57+00:00,43.0,37.2,1003.02,27.5,40.0,4.168166637,0.15054737,11.54369259
2024-02-18 16:38:56+00:00,43.0,37.3,1003.01,27.5,39.90000153,4.245752811,0.146454439,11.54369259
2024-02-18 16:39:56+00:00,43.6,37.6,1003.01,27.5,40.20000076,4.304881573,0.147032246,11.54369259
2024-02-18 16:40:58+00:00,44.2,38.2,1003.0,27.5,40.20000076,4.285081863,0.146454439,11.13465881
2024-02-18 16:41:56+00:00,47.3,39.9,1003.0,27.5,40.40000153,4.304881573,0.145878926,11.33677578
2024-02-18 16:42:57+00:00,50.4,42.7,1003.06,27.39999962,40.20000076,4.324772835,0.146454439,10.9372015
2024-02-18 16:43:58+00:00,45.8,39.3,1003.02,27.39999962,40.5,4.324772835,0.145305648,10.9372015
